smorf_id	chrom	strand	smorf_cds_start	smorf_cds_end	n_cds_blocks	smorf_record_type	n_compatible_tx	n_gencode	n_encode	n_espresso	n_parent	n_tx_nmd	nmd_any	nmd_all	n_tx_nsd	nsd_any	nsd_all	n_tx_nsd_confident	nsd_confident_any	n_tx_nsd_truncated_model	nsd_transcripts	cds_internal_stops	cds_geometry_ok	n_tx_main_orf_not_full	main_orf_not_full_any	n_tx_main_orf_start_lost	n_tx_smorf_is_primary_orf	smorf_is_primary_orf_any	host_genes	truncated_main_orf_transcripts	primary_orf_transcripts	nmd_transcripts	disruption_tiers	disruption_qualifying_any	nmd_and_disrupted_any	n_tx_nmd_and_disrupted	nmd_and_disrupted_transcripts	decay_class_counts	geometry_source_biotype
A0A087WY70	chr9	-	177798	178969	2	TrEMBL_recovered	22	13	6	2	1	22	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	22	TRUE	0	4	TRUE	ZNG1A	GENCODE_v50:ENST00000314367.15;GENCODE_v50:ENST00001051851.1;GENCODE_v50:ENST00001051849.1;GENCODE_v50:ENST00000981676.1;GENCODE_v50:ENST00001051850.1;GENCODE_v50:ENST00001051859.1;GENCODE_v50:ENST00001051857.1;GENCODE_v50:ENST00000613355.4;GENCODE_v50:ENST00000613988.4;GENCODE_v50:ENST00000431099.3;GENCODE_v50:ENST00001103465.1;GENCODE_v50:ENST00000382389.5;GENCODE_v50:ENST00000981678.1;ENCODE4:ENSG00000172785[1,33,2];ENCODE4:ENSG00000172785[1,7,2];ENCODE4:ENSG00000172785[1,33,3];ENCODE4:ENSG00000172785[1,7,3];ENCODE4:ENSG00000172785[1,26,11];ENCODE4:ENSG00000172785[1,6,5];ESPRESSO:ENST00000314367.14	GENCODE_v50:ENST00000613988.4;GENCODE_v50:ENST00000431099.3;ESPRESSO:ENST00000314367.14;ESPRESSO:ENST00000382389.5	GENCODE_v50:ENST00000314367.15;GENCODE_v50:ENST00001051851.1;GENCODE_v50:ENST00001051849.1;GENCODE_v50:ENST00000981676.1;GENCODE_v50:ENST00001051850.1;GENCODE_v50:ENST00001051859.1;GENCODE_v50:ENST00001051857.1;GENCODE_v50:ENST00000613355.4;GENCODE_v50:ENST00000613988.4;GENCODE_v50:ENST00000431099.3;GENCODE_v50:ENST00001103465.1;GENCODE_v50:ENST00000382389.5;GENCODE_v50:ENST00000981678.1;ENCODE4:ENSG00000172785[1,33,2];ENCODE4:ENSG00000172785[1,7,2];ENCODE4:ENSG00000172785[1,33,3];ENCODE4:ENSG00000172785[1,7,3];ENCODE4:ENSG00000172785[1,26,11];ENCODE4:ENSG00000172785[1,6,5];ESPRESSO:ENST00000314367.14	B	TRUE	TRUE	3	GENCODE_v50:ENST00000613988.4;GENCODE_v50:ENST00000431099.3;ESPRESSO:ENST00000382389.5	nmd_predicted_50nt:22	nonsense_mediated_decay
A0A087WZ33	chr13	+	114281640	114282128	2	TrEMBL_recovered	5	1	2	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	1	TRUE	UPF3A	GENCODE_v50:ENST00000492270.2;ENCODE4:ENSG00000169062[1,2,8];ENCODE4:ENSG00000169062[1,2,2];ESPRESSO:ENST00000492270.1;smORF_parent:A0A087WZ33	ESPRESSO:ENST00000492270.1		B	TRUE	FALSE	0		nmd_immune_last_exon:5	exact_envelope_match
A0A087WZX2	chr9	-	32553879	32573060	3	TrEMBL_recovered	5	1	2	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	1	TRUE	NDUFB6	GENCODE_v50:ENST00000366466.6;ENCODE4:ENSG00000165264[1,2,1];ENCODE4:ENSG00000165264[1,2,2];ESPRESSO:ENST00000366466.5;smORF_parent:A0A087WZX2	ESPRESSO:ENST00000366466.5		none	FALSE	FALSE	0		nmd_immune_last_exon:5	exact_envelope_match
A0A087X0S2	chr1	+	205579854	205583960	3	TrEMBL_recovered	17	10	5	1	1	15	TRUE	FALSE	17	TRUE	TRUE	15	TRUE	2	GENCODE_v50:ENST00001111804.1;GENCODE_v50:ENST00000873627.2;GENCODE_v50:ENST00000873628.2;GENCODE_v50:ENST00000946000.2;GENCODE_v50:ENST00001145546.1;GENCODE_v50:ENST00000539267.5;GENCODE_v50:ENST00001006250.1;GENCODE_v50:ENST00000367147.9;GENCODE_v50:ENST00000536357.3;ENCODE4:ENSG00000174514[1,4,3];ENCODE4:ENSG00000174514[1,1,9];ENCODE4:ENSG00000174514[1,1,8];ENCODE4:ENSG00000174514[1,1,1];ENCODE4:ENSG00000174514[2,3,3];ESPRESSO:ENST00000367147.9	0	TRUE	11	TRUE	4	0	FALSE	SLC60A1	GENCODE_v50:ENST00001111804.1;GENCODE_v50:ENST00000873627.2;GENCODE_v50:ENST00000873628.2;GENCODE_v50:ENST00000946000.2;GENCODE_v50:ENST00000539267.5;GENCODE_v50:ENST00001006250.1;GENCODE_v50:ENST00000616173.4;GENCODE_v50:ENST00000536357.3;ENCODE4:ENSG00000174514[1,4,3];ENCODE4:ENSG00000174514[2,3,3];smORF_parent:A0A087X0S2		GENCODE_v50:ENST00001111804.1;GENCODE_v50:ENST00000873627.2;GENCODE_v50:ENST00000873628.2;GENCODE_v50:ENST00000946000.2;GENCODE_v50:ENST00001145546.1;GENCODE_v50:ENST00000539267.5;GENCODE_v50:ENST00001006250.1;GENCODE_v50:ENST00000367147.9;GENCODE_v50:ENST00000536357.3;ENCODE4:ENSG00000174514[1,4,3];ENCODE4:ENSG00000174514[1,1,9];ENCODE4:ENSG00000174514[1,1,8];ENCODE4:ENSG00000174514[1,1,1];ENCODE4:ENSG00000174514[2,3,3];ESPRESSO:ENST00000367147.9	C	TRUE	FALSE	0		nsd_predicted_no_stop:17	protein_coding
A0A087X0Y3	chr1	-	149058182	149063805	4	TrEMBL_recovered	2	1	0	0	1	0	FALSE	FALSE	2	TRUE	TRUE	0	FALSE	2		15	FALSE	2	TRUE	2	0	FALSE	NBPF9	GENCODE_v50:ENST00000483630.6;smORF_parent:A0A087X0Y3			C	TRUE	FALSE	0		nsd_predicted_no_stop:2	protein_coding
A0A087X174	chr14	+	94111683	94116524	3	TrEMBL_recovered	6	2	1	2	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	6	TRUE	0	2	TRUE	IFI27	GENCODE_v50:ENST00000620396.5;GENCODE_v50:ENST00000858895.2;ENCODE4:ENSG00000165949[1,4,1];ESPRESSO:ESPRESSO_chr14_9363_22;ESPRESSO:ENST00000620396.4;smORF_parent:A0A087X174	ESPRESSO:ESPRESSO_chr14_9363_22;ESPRESSO:ENST00000620396.4		none	FALSE	FALSE	0		nmd_immune_last_exon:6	exact_envelope_match
A0A087X1G1	chr7	-	123542122	123557795	4	TrEMBL_recovered	4	1	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	1	TRUE	NDUFA5	GENCODE_v50:ENST00000611607.5;ENCODE4:ENSG00000128609[1,8,3];ESPRESSO:ENST00000611607.4;smORF_parent:A0A087X1G1	ESPRESSO:ENST00000611607.4		none	FALSE	FALSE	0		nmd_immune_last_exon:4	exact_envelope_match
A0A087X1H4	chr1	-	32621865	32650529	4	TrEMBL_recovered	6	1	3	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	6	TRUE	0	1	TRUE	ZBTB8OS	GENCODE_v50:ENST00000492007.7;ENCODE4:ENSG00000176261[1,6,1];ENCODE4:ENSG00000176261[1,6,3];ENCODE4:ENSG00000176261[1,6,5];ESPRESSO:ENST00000492007.6;smORF_parent:A0A087X1H4	ESPRESSO:ENST00000492007.6		none	FALSE	FALSE	0		nmd_immune_last_exon:6	exact_envelope_match
A0A087X243	chr11	+	67583844	67586577	7	TrEMBL_recovered	2	1	0	0	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	2	TRUE	0	0	FALSE	GSTP1	GENCODE_v50:ENST00000495996.3;smORF_parent:A0A087X243			none	FALSE	FALSE	0		nmd_immune_last_exon:2	protein_coding
A0A087X282	chr17	-	3663751	3668526	3	TrEMBL_recovered	4	1	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	1	TRUE	TAX1BP3	GENCODE_v50:ENST00000611779.4;ENCODE4:ENSG00000213977[1,2,1];ESPRESSO:ENST00000611779.4;smORF_parent:A0A087X282	ESPRESSO:ENST00000611779.4		none	FALSE	FALSE	0		nmd_immune_last_exon:4	exact_envelope_match
A0A087X2B9	chr1	+	46303767	46310234	3	TrEMBL_recovered	4	1	1	1	1	4	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	1	TRUE	UQCRH	GENCODE_v50:ENST00000489056.5;ENCODE4:ENSG00000173660[1,4,1];ESPRESSO:ENST00000489056.5;smORF_parent:A0A087X2B9	ESPRESSO:ENST00000489056.5	GENCODE_v50:ENST00000489056.5;ENCODE4:ENSG00000173660[1,4,1];ESPRESSO:ENST00000489056.5;smORF_parent:A0A087X2B9	none	FALSE	FALSE	0		nmd_predicted_50nt:4	nonsense_mediated_decay
A0A096LP60	chr2	-	69500297	69509262	4	TrEMBL_recovered	2	1	0	0	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	2	TRUE	2	0	FALSE	AAK1	GENCODE_v50:ENST00000624900.1;smORF_parent:A0A096LP60			C	TRUE	FALSE	0		nmd_immune_last_exon:2	protein_coding
A0A0A0MR04	chr18	+	59139949	59155713	4	TrEMBL_recovered	6	3	1	1	1	5	TRUE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	6	TRUE	0	1	TRUE	SEC11C	GENCODE_v50:ENST00001044362.1;GENCODE_v50:ENST00001044360.1;GENCODE_v50:ENST00000299714.7;ENCODE4:ENSG00000166562[1,6,1];ESPRESSO:ENST00000299714.7;smORF_parent:A0A0A0MR04	ESPRESSO:ENST00000299714.7	GENCODE_v50:ENST00001044360.1;GENCODE_v50:ENST00000299714.7;ENCODE4:ENSG00000166562[1,6,1];ESPRESSO:ENST00000299714.7;smORF_parent:A0A0A0MR04	B	TRUE	TRUE	1	ESPRESSO:ENST00000299714.7	nmd_immune_last_exon:1;nmd_predicted_50nt:5	nonsense_mediated_decay
A0A0A0MRL0	chr1	-	153667499	153670922	6	TrEMBL_recovered	3	1	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	3	TRUE	0	1	TRUE	ILF2	GENCODE_v50:ENST00000368681.2;ESPRESSO:ENST00000368681.1;smORF_parent:A0A0A0MRL0	ESPRESSO:ENST00000368681.1		B	TRUE	FALSE	0		nmd_immune_last_exon:3	exact_envelope_match
A0A0A0MS47	chr10	-	96345944	96358896	5	TrEMBL_recovered	6	1	3	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	6	TRUE	0	1	TRUE	OPALIN	GENCODE_v50:ENST00000393870.4;ENCODE4:ENSG00000197430[1,5,1];ENCODE4:ENSG00000197430[1,5,2];ENCODE4:ENSG00000197430[1,5,3];ESPRESSO:ENST00000393870.3;smORF_parent:A0A0A0MS47	ESPRESSO:ENST00000393870.3		none	FALSE	FALSE	0		nmd_immune_last_exon:6	exact_envelope_match
A0A0A0MSL8	chr11	+	66616721	66639806	2	TrEMBL_recovered	7	1	5	0	1	6	TRUE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	7	TRUE	0	0	FALSE	RBM14-RBM4	GENCODE_v50:ENST00000421355.1;ENCODE4:ENSG00000248643[1,7,5];ENCODE4:ENSG00000248643[1,7,6];ENCODE4:ENSG00000248643[1,6,1];ENCODE4:ENSG00000248643[1,5,4];ENCODE4:ENSG00000248643[1,4,1];smORF_parent:A0A0A0MSL8		GENCODE_v50:ENST00000421355.1;ENCODE4:ENSG00000248643[1,7,5];ENCODE4:ENSG00000248643[1,7,6];ENCODE4:ENSG00000248643[1,6,1];ENCODE4:ENSG00000248643[1,4,1];smORF_parent:A0A0A0MSL8	none	FALSE	FALSE	0		nmd_immune_last_exon:1;nmd_predicted_50nt:6	nonsense_mediated_decay
A0A0A0MTF6	chr9	+	122159973	122174588	3	TrEMBL_recovered	4	1	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	1	TRUE	MORN5	GENCODE_v50:ENST00000536616.6;ENCODE4:ENSG00000185681[1,2,1];ESPRESSO:ENST00000536616.5;smORF_parent:A0A0A0MTF6	ESPRESSO:ENST00000536616.5		B	TRUE	FALSE	0		nmd_unlikely_within_50nt:4	exact_envelope_match
A0A0A0MTN6	chr6	-	8015813	8064376	4	TrEMBL_recovered	7	1	5	0	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	7	TRUE	0	0	FALSE	BLOC1S5	GENCODE_v50:ENST00000543936.8;ENCODE4:ENSG00000188428[1,2,5];ENCODE4:ENSG00000188428[1,2,1];ENCODE4:ENSG00000188428[1,2,3];ENCODE4:ENSG00000188428[1,2,6];ENCODE4:ENSG00000188428[1,2,2];smORF_parent:A0A0A0MTN6			none	FALSE	FALSE	0		nmd_immune_last_exon:7	local_gtf
A0A0B4J1Z1	chr2	-	38749319	38751256	4	TrEMBL_recovered	36	21	10	4	1	36	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	36	TRUE	0	4	TRUE	SRSF7	GENCODE_v50:ENST00000425778.5;GENCODE_v50:ENST00000986340.1;GENCODE_v50:ENST00000986343.1;GENCODE_v50:ENST00000986344.1;GENCODE_v50:ENST00001082930.1;GENCODE_v50:ENST00000986346.1;GENCODE_v50:ENST00000986342.1;GENCODE_v50:ENST00000986348.1;GENCODE_v50:ENST00000425941.6;GENCODE_v50:ENST00000986350.1;GENCODE_v50:ENST00000986351.1;GENCODE_v50:ENST00001082955.1;GENCODE_v50:ENST00001082954.1;GENCODE_v50:ENST00001030212.1;GENCODE_v50:ENST00001082932.1;GENCODE_v50:ENST00001082944.1;GENCODE_v50:ENST00001082949.1;GENCODE_v50:ENST00001082950.1;GENCODE_v50:ENST00001082951.1;GENCODE_v50:ENST00001082960.1	ESPRESSO:ENST00000425778.5;ESPRESSO:ESPRESSO_chr2_15881_10;ESPRESSO:ESPRESSO_chr2_15881_14;ESPRESSO:ESPRESSO_chr2_15881_2	GENCODE_v50:ENST00000425778.5;GENCODE_v50:ENST00000986340.1;GENCODE_v50:ENST00000986343.1;GENCODE_v50:ENST00000986344.1;GENCODE_v50:ENST00001082930.1;GENCODE_v50:ENST00000986346.1;GENCODE_v50:ENST00000986342.1;GENCODE_v50:ENST00000986348.1;GENCODE_v50:ENST00000425941.6;GENCODE_v50:ENST00000986350.1;GENCODE_v50:ENST00000986351.1;GENCODE_v50:ENST00001082955.1;GENCODE_v50:ENST00001082954.1;GENCODE_v50:ENST00001030212.1;GENCODE_v50:ENST00001082932.1;GENCODE_v50:ENST00001082944.1;GENCODE_v50:ENST00001082949.1;GENCODE_v50:ENST00001082950.1;GENCODE_v50:ENST00001082951.1;GENCODE_v50:ENST00001082960.1	none	FALSE	FALSE	0		nmd_predicted_50nt:36	nonsense_mediated_decay
A0A0B4J1Z5	chr15	-	59639135	59652277	3	TrEMBL_recovered	8	3	3	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	8	TRUE	0	1	TRUE	GTF2A2	GENCODE_v50:ENST00000484743.6;GENCODE_v50:ENST00000933397.2;GENCODE_v50:ENST00000941618.2;ENCODE4:ENSG00000140307[1,4,1];ENCODE4:ENSG00000140307[1,4,8];ENCODE4:ENSG00000140307[1,4,2];ESPRESSO:ENST00000484743.5;smORF_parent:A0A0B4J1Z5	ESPRESSO:ENST00000484743.5		none	FALSE	FALSE	0		nmd_immune_last_exon:8	exact_envelope_match
A0A0B4J1Z8	chr7	-	102541539	102572521	4	TrEMBL_recovered	5	1	1	2	1	5	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	2	TRUE	POLR2J3	GENCODE_v50:ENST00000486319.5;ENCODE4:ENSG00000168255[1,8,2];ESPRESSO:ESPRESSO_chr7_27518_69;ESPRESSO:ENST00000486319.5;smORF_parent:A0A0B4J1Z8	ESPRESSO:ESPRESSO_chr7_27518_69;ESPRESSO:ENST00000486319.5	GENCODE_v50:ENST00000486319.5;ENCODE4:ENSG00000168255[1,8,2];ESPRESSO:ESPRESSO_chr7_27518_69;ESPRESSO:ENST00000486319.5;smORF_parent:A0A0B4J1Z8	B	TRUE	TRUE	1	ESPRESSO:ENST00000486319.5	nmd_predicted_50nt:5	nonsense_mediated_decay
A0A0B4J1Z9	chr3	+	101574216	101579951	2	TrEMBL_recovered	22	14	6	1	1	20	TRUE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	22	TRUE	0	1	TRUE	PCNP	GENCODE_v50:ENST00001004337.1;GENCODE_v50:ENST00001069234.1;GENCODE_v50:ENST00001102603.1;GENCODE_v50:ENST00001004335.1;GENCODE_v50:ENST00001069235.1;GENCODE_v50:ENST00001102605.1;GENCODE_v50:ENST00001049378.1;GENCODE_v50:ENST00001129451.1;GENCODE_v50:ENST00001102606.1;GENCODE_v50:ENST00001069244.1;GENCODE_v50:ENST00000460231.5;GENCODE_v50:ENST00001004338.1;GENCODE_v50:ENST00001049380.1;GENCODE_v50:ENST00001069238.1;ENCODE4:ENSG00000081154[1,16,1];ENCODE4:ENSG00000081154[1,19,1];ENCODE4:ENSG00000081154[1,18,1];ENCODE4:ENSG00000081154[1,17,1];ENCODE4:ENSG00000081154[1,17,3];ENCODE4:ENSG00000081154[1,5,1]	ESPRESSO:ENST00000460231.5	GENCODE_v50:ENST00001004337.1;GENCODE_v50:ENST00001069234.1;GENCODE_v50:ENST00001102603.1;GENCODE_v50:ENST00001004335.1;GENCODE_v50:ENST00001069235.1;GENCODE_v50:ENST00001102605.1;GENCODE_v50:ENST00001049378.1;GENCODE_v50:ENST00001069244.1;GENCODE_v50:ENST00000460231.5;GENCODE_v50:ENST00001004338.1;GENCODE_v50:ENST00001049380.1;GENCODE_v50:ENST00001069238.1;ENCODE4:ENSG00000081154[1,16,1];ENCODE4:ENSG00000081154[1,19,1];ENCODE4:ENSG00000081154[1,18,1];ENCODE4:ENSG00000081154[1,17,1];ENCODE4:ENSG00000081154[1,17,3];ENCODE4:ENSG00000081154[1,5,1];ESPRESSO:ENST00000460231.5;smORF_parent:A0A0B4J1Z9	B	TRUE	TRUE	1	ESPRESSO:ENST00000460231.5	nmd_predicted_50nt:20;nmd_unlikely_within_50nt:2	nonsense_mediated_decay
A0A0B4J236	chr12	+	109591316	109596574	3	TrEMBL_recovered	54	34	17	2	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	41	TRUE	7	4	TRUE	MVK	GENCODE_v50:ENST00000878305.2;GENCODE_v50:ENST00000392727.8;GENCODE_v50:ENST00000984941.1;GENCODE_v50:ENST00000984944.1;GENCODE_v50:ENST00000984947.1;GENCODE_v50:ENST00001029814.1;GENCODE_v50:ENST00001029818.1;GENCODE_v50:ENST00000984939.1;GENCODE_v50:ENST00001029815.1;GENCODE_v50:ENST00000447878.6;GENCODE_v50:ENST00001029819.1;GENCODE_v50:ENST00001029821.1;GENCODE_v50:ENST00001029820.1;GENCODE_v50:ENST00001029817.1;GENCODE_v50:ENST00001029816.1;GENCODE_v50:ENST00001029813.1;GENCODE_v50:ENST00000539696.7;GENCODE_v50:ENST00000984943.1;GENCODE_v50:ENST00000537237.5;GENCODE_v50:ENST00000984946.1	GENCODE_v50:ENST00000636529.2;GENCODE_v50:ENST00000540353.1;GENCODE_v50:ENST00000697197.1;ESPRESSO:ENST00000697197.1		BC	TRUE	FALSE	0		nmd_immune_last_exon:54	exact_envelope_match
A0A0B4J239	chr14	-	22565115	22589157	2	TrEMBL_recovered	4	1	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	1	TRUE	DAD1	GENCODE_v50:ENST00000538631.1;ENCODE4:ENSG00000129562[1,2,1];ESPRESSO:ENST00000538631.1;smORF_parent:A0A0B4J239	ESPRESSO:ENST00000538631.1		B	TRUE	FALSE	0		nmd_immune_last_exon:4	exact_envelope_match
A0A0B4J254	chr12	+	95859074	95879759	3	TrEMBL_recovered	6	1	3	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	6	TRUE	0	1	TRUE	SNRPF	GENCODE_v50:ENST00000553192.6;ENCODE4:ENSG00000139343[1,2,8];ENCODE4:ENSG00000139343[1,2,7];ENCODE4:ENSG00000139343[1,2,2];ESPRESSO:ENST00000553192.5;smORF_parent:A0A0B4J254	ESPRESSO:ENST00000553192.5		none	FALSE	FALSE	0		nmd_immune_last_exon:6	exact_envelope_match
A0A0B4J259	chr12	+	69348409	69353262	3	TrEMBL_recovered	3	1	1	0	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	3	TRUE	0	0	FALSE	LYZ	GENCODE_v50:ENST00000549690.2;ENCODE4:ENSG00000090382[1,3,1];smORF_parent:A0A0B4J259			none	FALSE	FALSE	0		nmd_immune_last_exon:3	local_gtf
A0A0B4J270	chr14	-	94127802	94128637	2	TrEMBL_recovered	26	9	10	6	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	21	TRUE	10	7	TRUE	IFI27L2	GENCODE_v50:ENST00001099671.1;GENCODE_v50:ENST00001099672.1;GENCODE_v50:ENST00001099673.1;GENCODE_v50:ENST00000556727.2;GENCODE_v50:ENST00000555558.1;GENCODE_v50:ENST00000554909.1;GENCODE_v50:ENST00001050700.1;ENCODE4:ENSG00000119632[1,7,1];ENCODE4:ENSG00000119632[1,8,1];ENCODE4:ENSG00000119632[2,2,1];ENCODE4:ENSG00000119632[1,5,1];ENCODE4:ENSG00000119632[4,5,1];ENCODE4:ENSG00000119632[1,3,1];ENCODE4:ENSG00000119632[5,3,1];ENCODE4:ENSG00000119632[3,3,1];ESPRESSO:ENST00000555558.1;ESPRESSO:ENST00000554909.1;ESPRESSO:ESPRESSO_chr14_9364_21;ESPRESSO:ESPRESSO_chr14_9364_12;ESPRESSO:ESPRESSO_chr14_9364_20	GENCODE_v50:ENST00000555558.1;GENCODE_v50:ENST00000554909.1;ESPRESSO:ENST00000555558.1;ESPRESSO:ENST00000554909.1;ESPRESSO:ESPRESSO_chr14_9364_21;ESPRESSO:ESPRESSO_chr14_9364_12;ESPRESSO:ESPRESSO_chr14_9364_20		BC	TRUE	FALSE	0		nmd_immune_last_exon:26	exact_envelope_match
A0A0B4J294	chr16	+	88857151	88860956	5	TrEMBL_recovered	5	1	2	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	1	TRUE	TRAPPC2L	GENCODE_v50:ENST00000568583.6;ENCODE4:ENSG00000167515[1,6,1];ENCODE4:ENSG00000167515[1,6,3];ESPRESSO:ENST00000568583.5;smORF_parent:A0A0B4J294	ESPRESSO:ENST00000568583.5		none	FALSE	FALSE	0		nmd_immune_last_exon:5	exact_envelope_match
A0A0B4J2A3	chr19	-	38251321	38252965	3	TrEMBL_recovered	12	4	3	4	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	7	TRUE	5	3	TRUE	PPP1R14A	GENCODE_v50:ENST00000587515.5;GENCODE_v50:ENST00001094536.1;ENCODE4:ENSG00000167641[2,2,1];ESPRESSO:ESPRESSO_chr19_14791_16;ESPRESSO:ENST00000587515.5;ESPRESSO:ESPRESSO_chr19_14791_20;smORF_parent:A0A0B4J2A3	ESPRESSO:ESPRESSO_chr19_14791_16;ESPRESSO:ENST00000587515.5;ESPRESSO:ESPRESSO_chr19_14791_20		BC	TRUE	FALSE	0		nmd_immune_last_exon:12	exact_envelope_match
A0A0B4J2B1	chr18	+	42037812	42049613	5	TrEMBL_recovered	4	2	0	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	2	1	TRUE	PIK3C3	GENCODE_v50:ENST00001108234.1;GENCODE_v50:ENST00000589056.7;ESPRESSO:ENST00000589056.5;smORF_parent:A0A0B4J2B1	ESPRESSO:ENST00000589056.5		BC	TRUE	FALSE	0		nmd_immune_last_exon:4	exact_envelope_match
A0A0B4J2B4	chr19	+	1438885	1440459	3	TrEMBL_recovered	26	11	6	8	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	22	TRUE	0	7	TRUE	RPS15	GENCODE_v50:ENST00001092170.1;GENCODE_v50:ENST00001038758.1;GENCODE_v50:ENST00001083935.1;GENCODE_v50:ENST00001083936.1;GENCODE_v50:ENST00000233609.9;GENCODE_v50:ENST00000592623.6;GENCODE_v50:ENST00000593052.6;GENCODE_v50:ENST00001083943.1;GENCODE_v50:ENST00001083945.1;ENCODE4:ENSG00000115268[1,15,1];ENCODE4:ENSG00000115268[1,16,1];ENCODE4:ENSG00000115268[1,9,1];ENCODE4:ENSG00000115268[1,10,1];ENCODE4:ENSG00000115268[1,8,1];ESPRESSO:ENST00000233609.8;ESPRESSO:ENST00000592623.5;ESPRESSO:ESPRESSO_chr19_14001_11;ESPRESSO:ESPRESSO_chr19_14001_9;ESPRESSO:ESPRESSO_chr19_14001_10;ESPRESSO:ESPRESSO_chr19_14001_12	ESPRESSO:ENST00000233609.8;ESPRESSO:ENST00000592623.5;ESPRESSO:ESPRESSO_chr19_14001_11;ESPRESSO:ESPRESSO_chr19_14001_9;ESPRESSO:ESPRESSO_chr19_14001_10;ESPRESSO:ESPRESSO_chr19_14001_12;ESPRESSO:ENST00000593052.5		B	TRUE	FALSE	0		nmd_immune_last_exon:26	exact_envelope_match
A0A0B4J2C1	chr12	-	6492274	6492895	2	TrEMBL_recovered	28	8	14	5	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	20	TRUE	16	4	TRUE	MRPL51	GENCODE_v50:ENST00000538814.6;GENCODE_v50:ENST00001096702.1;GENCODE_v50:ENST00000543959.6;GENCODE_v50:ENST00000543164.6;GENCODE_v50:ENST00000537701.6;ENCODE4:ENSG00000111639[3,3,1];ENCODE4:ENSG00000111639[3,6,1];ENCODE4:ENSG00000111639[1,8,2];ENCODE4:ENSG00000111639[3,4,2];ENCODE4:ENSG00000111639[3,3,2];ENCODE4:ENSG00000111639[1,7,2];ENCODE4:ENSG00000111639[3,2,2];ENCODE4:ENSG00000111639[1,2,2];ENCODE4:ENSG00000111639[2,2,2];ENCODE4:ENSG00000111639[3,6,2];ESPRESSO:ENST00000537701.5;ESPRESSO:ENST00000543164.5;ESPRESSO:ENST00000543959.5;ESPRESSO:ENST00000538814.5;smORF_parent:A0A0B4J2C1	ESPRESSO:ENST00000537701.5;ESPRESSO:ENST00000543164.5;ESPRESSO:ENST00000543959.5;ESPRESSO:ENST00000538814.5		BC	TRUE	FALSE	0		nmd_immune_last_exon:28	exact_envelope_match
A0A0B4J2D7	chr14	+	74034097	74040684	2	TrEMBL_recovered	5	2	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	1	TRUE	BBOF1	GENCODE_v50:ENST00000982280.1;GENCODE_v50:ENST00000463558.3;ENCODE4:ENSG00000119636[1,2,2];ESPRESSO:ENST00000463558.3;smORF_parent:A0A0B4J2D7	ESPRESSO:ENST00000463558.3		B	TRUE	FALSE	0		nmd_immune_last_exon:5	exact_envelope_match
