smorf_id	category	itemRgb	chosen_tx_source	chosen_transcript_id	chosen_decay_class	chosen_disruption_tier	chosen_disruption_qualifying	n_categories_present	categories_present	n_compatible_tx	nsd_confident_tx	nsd_gate_reason	is_in_908_conjunction
A0A6Q8PGS0	light_green	144,238,144	GENCODE_v50	ENST00000675818.1	not_applicable_single_exon	none	FALSE	2	light_green;firebrick	108	0	no_confident_nsd_tx	FALSE
A0A6Q8PHJ6	light_green	144,238,144	GENCODE_v50	ENST00000674547.2	nmd_unlikely_within_50nt	none	FALSE	1	light_green	4	0	no_confident_nsd_tx	FALSE
A0A7I2V2L0	gold	255,215,0	ESPRESSO	ENST00000678609.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	3	0	no_confident_nsd_tx	TRUE
A0A7I2V2R0	firebrick	178,34,34	GENCODE_v50	ENST00000677003.1	nmd_predicted_50nt	none	FALSE	1	firebrick	3	0	no_confident_nsd_tx	FALSE
A0A7I2V2S6	dark_green	0,100,0	GENCODE_v50	ENST00000623951.1	not_applicable_single_exon	BC	TRUE	3	dark_green;light_green;gold	37	0	no_confident_nsd_tx	TRUE
A0A7I2V328	dark_green	0,100,0	GENCODE_v50	ENST00000490516.5	nmd_immune_last_exon	BC	TRUE	4	dark_green;light_green;gold;firebrick	15	0	no_confident_nsd_tx	TRUE
A0A7I2V345	light_green	144,238,144	GENCODE_v50	ENST00000676537.1	nsd_predicted_no_stop	none	FALSE	1	light_green	2	0	no_confident_nsd_tx	FALSE
A0A7I2V3B1	gold	255,215,0	GENCODE_v50	ENST00000676861.1	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	2	0	no_confident_nsd_tx	TRUE
A0A7I2V3D5	dark_green	0,100,0	GENCODE_v50	ENST00000679161.1	nmd_immune_last_exon	BC	TRUE	3	dark_green;light_green;firebrick	27	0	no_confident_nsd_tx	FALSE
A0A7I2V3G1	dark_green	0,100,0	ESPRESSO	ENST00000678921.2	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
A0A7I2V3S6	light_green	144,238,144	GENCODE_v50	ENST00000677533.1	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
A0A7I2V3W9	gold	255,215,0	ESPRESSO	ENST00000676706.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
A0A7I2V3X8	gold	255,215,0	GENCODE_v50	ENST00000678780.1	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	2	0	no_confident_nsd_tx	TRUE
A0A7I2V4A0	dark_green	0,100,0	GENCODE_v50	ENST00000677097.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	57	0	no_confident_nsd_tx	FALSE
A0A7I2V4U6	gold	255,215,0	ESPRESSO	ENST00000679038.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
A0A7I2V4Z7	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr5_23608_8	nmd_unlikely_within_50nt	B	TRUE	3	dark_green;light_green;firebrick	6	0	no_confident_nsd_tx	FALSE
A0A7I2V512	gold	255,215,0	ESPRESSO	ENST00000678012.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	3	0	no_confident_nsd_tx	TRUE
A0A7I2V563	firebrick	178,34,34	GENCODE_v50	ENST00000676808.1	nmd_predicted_50nt	none	FALSE	1	firebrick	5	0	no_confident_nsd_tx	FALSE
A0A7I2V5G0	gold	255,215,0	GENCODE_v50	ENST00000677373.1	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	2	0	no_confident_nsd_tx	TRUE
A0A7I2V5G2	dark_green	0,100,0	GENCODE_v50	ENST00000472876.5	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	19	0	no_confident_nsd_tx	FALSE
A0A7I2V5H9	firebrick	178,34,34	GENCODE_v50	ENST00000676468.1	nmd_predicted_50nt	none	FALSE	1	firebrick	5	0	no_confident_nsd_tx	FALSE
A0A7I2V5J6	firebrick	178,34,34	GENCODE_v50	ENST00000678332.1	nmd_predicted_50nt	none	FALSE	1	firebrick	2	0	no_confident_nsd_tx	FALSE
A0A7I2V5U4	firebrick	178,34,34	GENCODE_v50	ENST00000676714.1	nmd_predicted_50nt	none	FALSE	1	firebrick	2	0	no_confident_nsd_tx	FALSE
A0A7I2V5Y3	dark_green	0,100,0	GENCODE_v50	ENST00000514505.7	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	21	0	no_confident_nsd_tx	FALSE
A0A7I2V638	gold	255,215,0	ESPRESSO	ENST00000678147.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
A0A7I2V6E2	dark_green	0,100,0	GENCODE_v50	ENST00000679182.1	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	9	0	no_confident_nsd_tx	FALSE
A0A7I2YQU1	dark_green	0,100,0	GENCODE_v50	ENST00000677400.1	unresolved_stop_past_tx_end	C	TRUE	2	dark_green;light_green	2	0	no_confident_nsd_tx	FALSE
A0A7I2YQV1	dark_green	0,100,0	ESPRESSO	ENST00000676712.2	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	5	0	no_confident_nsd_tx	FALSE
A0A7P0MP65	dark_green	0,100,0	GENCODE_v50	ENST00000361005.10	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	12	0	no_confident_nsd_tx	FALSE
A0A7P0S5H5	dark_green	0,100,0	GENCODE_v50	ENST00000618656.2	nmd_unlikely_within_50nt	C	TRUE	2	dark_green;light_green	5	0	no_confident_nsd_tx	FALSE
A0A7P0T8C8	gold	255,215,0	ESPRESSO	ENST00000681941.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
A0A7P0TA93	gold	255,215,0	GENCODE_v50	ENST00000681560.1	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	2	0	no_confident_nsd_tx	TRUE
A0A7P0TAC2	dark_green	0,100,0	GENCODE_v50	ENST00000548622.1	nmd_immune_last_exon	B	TRUE	4	dark_green;light_green;gold;firebrick	10	0	no_confident_nsd_tx	TRUE
A0A7P0TAR2	gold	255,215,0	ESPRESSO	ESPRESSO_chr3_21296_69	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
A0A7P0TB33	dark_green	0,100,0	GENCODE_v50	ENST00000483009.1	nmd_unlikely_within_50nt	B	TRUE	2	dark_green;light_green	8	0	no_confident_nsd_tx	FALSE
A0A7P0TBD3	dark_green	0,100,0	GENCODE_v50	ENST00000584527.1	nmd_unlikely_within_50nt	C	TRUE	3	dark_green;light_green;gold	12	0	no_confident_nsd_tx	TRUE
A0A7P0Z437	dark_green	0,100,0	GENCODE_v50	ENST00000680616.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	60	0	no_confident_nsd_tx	FALSE
A0A7P0Z4B4	gold	255,215,0	ESPRESSO	ENST00000679538.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	7	0	no_confident_nsd_tx	TRUE
A0A7P0Z4B5	dark_green	0,100,0	ESPRESSO	ENST00000679544.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	8	0	no_confident_nsd_tx	FALSE
A0A804HHX9	light_green	144,238,144	GENCODE_v50	ENST00000684171.1	nmd_immune_last_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
A0A804HIB3	gold	255,215,0	ESPRESSO	ESPRESSO_chr20_18479_34	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	7	0	no_confident_nsd_tx	TRUE
A0A804HIB5	dark_green	0,100,0	GENCODE_v50	ENST00000379251.7	nmd_unlikely_within_50nt	B	TRUE	4	dark_green;light_green;gold;firebrick	51	0	no_confident_nsd_tx	TRUE
A0A804HJW1	gold	255,215,0	GENCODE_v50	ENST00000682794.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	5	0	no_confident_nsd_tx	TRUE
A0A804HKA5	dark_green	0,100,0	GENCODE_v50	ENST00000494498.2	nmd_unlikely_within_50nt	C	TRUE	3	dark_green;light_green;firebrick	79	0	no_confident_nsd_tx	FALSE
A0A804HKW6	gold	255,215,0	ESPRESSO	ENST00000683537.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	7	0	no_confident_nsd_tx	TRUE
A0A8C8MQ05	dark_green	0,100,0	GENCODE_v50	ENST00000373501.6	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	6	0	no_confident_nsd_tx	FALSE
A0A8I5KP17	dark_green	0,100,0	GENCODE_v50	ENST00000688425.1	nmd_immune_last_exon	BC	TRUE	3	dark_green;light_green;firebrick	33	0	no_confident_nsd_tx	FALSE
A0A8I5KQF7	light_green	144,238,144	GENCODE_v50	ENST00000690053.2	nmd_immune_last_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
A0A8I5KQT8	light_green	144,238,144	GENCODE_v50	ENST00000688055.2	nmd_immune_last_exon	none	FALSE	1	light_green	6	0	no_confident_nsd_tx	FALSE
A0A8I5KR62	dark_green	0,100,0	GENCODE_v50	ENST00000585898.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	83	0	no_confident_nsd_tx	FALSE
A0A8I5KRS5	dark_green	0,100,0	GENCODE_v50	ENST00000692554.1	nmd_unlikely_within_50nt	B	TRUE	2	dark_green;firebrick	14	0	no_confident_nsd_tx	FALSE
A0A8I5KRU9	light_green	144,238,144	GENCODE_v50	ENST00000686378.1	nmd_immune_last_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
A0A8I5KSW7	firebrick	178,34,34	GENCODE_v50	ENST00000690789.1	nmd_predicted_50nt	none	FALSE	1	firebrick	2	0	no_confident_nsd_tx	FALSE
A0A8I5KT86	light_green	144,238,144	GENCODE_v50	ENST00000689460.2	nmd_immune_last_exon	none	FALSE	1	light_green	7	0	no_confident_nsd_tx	FALSE
A0A8I5KTA1	dark_green	0,100,0	GENCODE_v50	ENST00000686374.1	nsd_predicted_no_stop	BC	TRUE	2	dark_green;light_green	64	0	no_confident_nsd_tx	FALSE
A0A8I5KTJ3	dark_green	0,100,0	GENCODE_v50	ENST00000567382.1	nmd_unlikely_within_50nt	B	TRUE	3	dark_green;light_green;gold	30	0	no_confident_nsd_tx	TRUE
A0A8I5KUH0	light_green	144,238,144	GENCODE_v50	ENST00000685693.1	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
A0A8I5KWR0	firebrick	178,34,34	GENCODE_v50	ENST00000685804.1	nmd_predicted_50nt	none	FALSE	1	firebrick	2	0	no_confident_nsd_tx	FALSE
A0A8I5KXE5	dark_green	0,100,0	GENCODE_v50	ENST00000694889.1	nmd_unlikely_within_50nt	BC	TRUE	3	dark_green;light_green;firebrick	30	0	no_confident_nsd_tx	FALSE
A0A8I5KYC9	light_green	144,238,144	GENCODE_v50	ENST00000685468.2	nmd_unlikely_within_50nt	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
A0A8I5KYK4	dark_green	0,100,0	ESPRESSO	ENST00000691260.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
A0A8I5QJA3	dark_green	0,100,0	GENCODE_v50	ENST00000686446.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	29	0	no_confident_nsd_tx	FALSE
A0A8I5QJA4	dark_green	0,100,0	ESPRESSO	ENST00000496962.2	nmd_immune_last_exon	B	TRUE	3	dark_green;light_green;gold	7	0	no_confident_nsd_tx	TRUE
A0A8I5QKQ9	light_green	144,238,144	GENCODE_v50	ENST00000687518.1	nmd_immune_last_exon	none	FALSE	3	light_green;gold;firebrick	10	0	no_confident_nsd_tx	TRUE
A0A8J8YU24	dark_green	0,100,0	ESPRESSO	ENST00000276062.9	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
A0A8J9ASM4	gold	255,215,0	GENCODE_v50	ENST00000490942.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	12	0	no_confident_nsd_tx	TRUE
A0A8Q3SI63	dark_green	0,100,0	GENCODE_v50	ENST00000695738.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	33	0	no_confident_nsd_tx	FALSE
A0A8V8TKK9	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr20_18233_20	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	32	0	no_confident_nsd_tx	FALSE
A0A8V8TLC6	dark_green	0,100,0	GENCODE_v50	ENST00000697864.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	26	0	no_confident_nsd_tx	FALSE
A0A8V8TLP9	light_green	144,238,144	GENCODE_v50	ENST00000698396.2	nmd_immune_last_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
A0A8V8TMS4	firebrick	178,34,34	GENCODE_v50	ENST00001021919.1	nmd_predicted_50nt	none	FALSE	1	firebrick	13	0	no_confident_nsd_tx	FALSE
A0A8V8TNA0	firebrick	178,34,34	GENCODE_v50	ENST00000698219.1	nmd_predicted_50nt	none	FALSE	1	firebrick	2	0	no_confident_nsd_tx	FALSE
A0A8V8TP28	light_green	144,238,144	GENCODE_v50	ENST00000699938.2	nmd_immune_last_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
A0A8V8TP92	nsd_intact	188,158,217	GENCODE_v50	ENST00000862355.1	nsd_predicted_no_stop	none	FALSE	2	light_green;nsd_intact	56	50	confident_nsd_uncontradicted	FALSE
A0A8V8TP99	light_green	144,238,144	GENCODE_v50	ENST00000490705.2	nsd_predicted_no_stop	none	FALSE	1	light_green	63	0	no_confident_nsd_tx	FALSE
A0A8V8TPC5	firebrick	178,34,34	GENCODE_v50	ENST00000700132.1	nmd_predicted_50nt	none	FALSE	1	firebrick	2	0	no_confident_nsd_tx	FALSE
A0A8V8TPG9	nsd_disrupted	106,61,154	GENCODE_v50	ENST00000470670.5	nsd_predicted_no_stop	B	TRUE	3	dark_green;light_green;nsd_disrupted	70	62	confident_nsd_uncontradicted	FALSE
A0A8V8TQ05	gold	255,215,0	GENCODE_v50	ENST00000700236.1	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	3	0	no_confident_nsd_tx	TRUE
A0A8V8TQE5	light_green	144,238,144	GENCODE_v50	ENST00000699926.1	nmd_immune_last_exon	none	FALSE	1	light_green	4	0	no_confident_nsd_tx	FALSE
A0A8V8TQP8	nsd_intact	188,158,217	GENCODE_v50	ENST00000862355.1	nsd_predicted_no_stop	none	FALSE	2	light_green;nsd_intact	51	47	confident_nsd_uncontradicted	FALSE
A0A8V8TQX5	dark_green	0,100,0	GENCODE_v50	ENST00000490738.5	nmd_immune_last_exon	B	TRUE	4	dark_green;light_green;gold;firebrick	8	0	no_confident_nsd_tx	TRUE
A0A994J3P2	firebrick	178,34,34	GENCODE_v50	ENST00001084905.1	nmd_predicted_50nt	none	FALSE	1	firebrick	3	0	no_confident_nsd_tx	FALSE
A0A994J3S8	dark_green	0,100,0	GENCODE_v50	ENST00000471443.1	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	5	0	no_confident_nsd_tx	FALSE
A0A994J3W4	light_green	144,238,144	GENCODE_v50	ENST00000703810.3	nmd_immune_last_exon	none	FALSE	1	light_green	4	0	no_confident_nsd_tx	FALSE
A0A994J4B1	gold	255,215,0	GENCODE_v50	ENST00000703973.1	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	2	0	no_confident_nsd_tx	TRUE
A0A994J4E3	firebrick	178,34,34	GENCODE_v50	ENST00000703664.1	nmd_predicted_50nt	none	FALSE	1	firebrick	2	0	no_confident_nsd_tx	FALSE
A0A994J5G1	gold	255,215,0	ENCODE4	ENSG00000161149[1,1,1]	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	7	0	no_confident_nsd_tx	TRUE
A0A994J6K6	light_green	144,238,144	ENCODE4	ENSG00000179950[1,20,7]	nmd_immune_last_exon	none	FALSE	2	light_green;firebrick	4	0	no_confident_nsd_tx	FALSE
A0A994J759	gold	255,215,0	GENCODE_v50	ENST00000704591.1	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	2	0	no_confident_nsd_tx	TRUE
A0A9L9PXC9	light_green	144,238,144	GENCODE_v50	ENST00000706657.2	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
A0A9L9PXJ4	dark_green	0,100,0	GENCODE_v50	ENST00000642629.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
A0AAA9YHT5	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr1_542_13	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	31	0	no_confident_nsd_tx	FALSE
A0AAQ5BGU6	firebrick	178,34,34	GENCODE_v50	ENST00000713754.1	nmd_predicted_50nt	none	FALSE	1	firebrick	3	0	no_confident_nsd_tx	FALSE
A0AAQ5BH66	firebrick	178,34,34	GENCODE_v50	ENST00000714016.1	nmd_predicted_50nt	none	FALSE	1	firebrick	3	0	no_confident_nsd_tx	FALSE
A0AAQ5BHE0	firebrick	178,34,34	GENCODE_v50	ENST00000714107.1	nmd_predicted_50nt	none	FALSE	1	firebrick	2	0	no_confident_nsd_tx	FALSE
A0AAQ5BHN5	gold	255,215,0	GENCODE_v50	ENST00000714239.1	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	2	0	no_confident_nsd_tx	TRUE
A2A3R7	dark_green	0,100,0	ESPRESSO	ENST00000380381.3	nmd_immune_last_exon	B	TRUE	3	dark_green;light_green;firebrick	7	0	no_confident_nsd_tx	FALSE
A2IDB1	light_green	144,238,144	GENCODE_v50	ENST00000397492.2	nmd_immune_last_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
A6NIV2	light_green	144,238,144	GENCODE_v50	ENST00000372879.9	nmd_immune_last_exon	none	FALSE	1	light_green	4	0	no_confident_nsd_tx	FALSE
A6NIW5	dark_green	0,100,0	ESPRESSO	ENST00000334482.9	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	6	0	no_confident_nsd_tx	FALSE
A6NJ28	dark_green	0,100,0	ESPRESSO	ENST00000394430.5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	20	0	no_confident_nsd_tx	FALSE
A6NK88	dark_green	0,100,0	ESPRESSO	ENST00000380725.2	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	6	0	no_confident_nsd_tx	FALSE
A6NLH6	dark_green	0,100,0	ESPRESSO	ENST00000366856.3	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
A6NLM8	light_green	144,238,144	GENCODE_v50	ENST00000370085.4	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
A6NNM2	dark_green	0,100,0	GENCODE_v50	ENST00000370307.7	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	8	0	no_confident_nsd_tx	FALSE
A6PVJ6	dark_green	0,100,0	ESPRESSO	ENST00000475269.5	nmd_immune_last_exon	B	TRUE	3	dark_green;light_green;firebrick	6	0	no_confident_nsd_tx	FALSE
A6PVM9	dark_green	0,100,0	GENCODE_v50	ENST00000372301.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	27	0	no_confident_nsd_tx	FALSE
A6PVN8	dark_green	0,100,0	GENCODE_v50	ENST00000453358.5	nsd_predicted_no_stop	C	TRUE	2	dark_green;light_green	14	0	no_confident_nsd_tx	FALSE
A8MRB1	light_green	144,238,144	GENCODE_v50	ENST00000367071.4	nmd_immune_last_exon	none	FALSE	1	light_green	8	0	no_confident_nsd_tx	FALSE
A8MUA9	light_green	144,238,144	GENCODE_v50	ENST00000397898.8	nmd_immune_last_exon	none	FALSE	1	light_green	3	0	no_confident_nsd_tx	FALSE
A8MUK5	dark_green	0,100,0	ESPRESSO	ENST00000399824.6	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	6	0	no_confident_nsd_tx	FALSE
A8MVM8	light_green	144,238,144	GENCODE_v50	ENST00000391762.6	nmd_unlikely_within_50nt	none	FALSE	1	light_green	6	0	no_confident_nsd_tx	FALSE
A8MXK4	dark_green	0,100,0	ESPRESSO	ENST00000391751.7	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	12	0	no_confident_nsd_tx	FALSE
A8MYJ8	dark_green	0,100,0	ESPRESSO	ENST00000391764.7	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
A8MYR4	dark_green	0,100,0	ESPRESSO	ENST00000396064.7	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	7	0	no_confident_nsd_tx	FALSE
B1AH72	dark_green	0,100,0	GENCODE_v50	ENST00000404171.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	14	0	no_confident_nsd_tx	FALSE
B1AH77	dark_green	0,100,0	GENCODE_v50	ENST00000406508.5	nmd_unlikely_within_50nt	C	TRUE	2	dark_green;light_green	16	0	no_confident_nsd_tx	FALSE
B1AHD3	dark_green	0,100,0	GENCODE_v50	ENST00000403251.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	11	0	no_confident_nsd_tx	FALSE
B1AKZ5	light_green	144,238,144	GENCODE_v50	ENST00000368077.5	nmd_immune_last_exon	none	FALSE	1	light_green	7	0	no_confident_nsd_tx	FALSE
B1B1G6	dark_green	0,100,0	GENCODE_v50	ENST00000485931.5	nsd_predicted_no_stop	B	TRUE	2	dark_green;light_green	35	0	no_confident_nsd_tx	FALSE
B3KN43	light_green	144,238,144	GENCODE_v50	ENST00000442592.3	nmd_immune_last_exon	none	FALSE	2	light_green;firebrick	5	0	no_confident_nsd_tx	FALSE
B4DJK0	light_green	144,238,144	GENCODE_v50	ENST00000555349.6	nmd_immune_last_exon	none	FALSE	3	light_green;gold;firebrick	30	0	no_confident_nsd_tx	TRUE
B4DV51	dark_green	0,100,0	GENCODE_v50	ENST00000464211.6	nsd_predicted_no_stop	BC	TRUE	2	dark_green;light_green	63	0	no_confident_nsd_tx	FALSE
B5MC22	dark_green	0,100,0	ESPRESSO	ENST00000407550.3	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
B5MC59	dark_green	0,100,0	GENCODE_v50	ENST00000401447.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	20	0	no_confident_nsd_tx	FALSE
B5MCT8	light_green	144,238,144	GENCODE_v50	ENST00000402367.6	nmd_immune_last_exon	none	FALSE	2	light_green;firebrick	17	0	no_confident_nsd_tx	FALSE
B5MCZ8	light_green	144,238,144	GENCODE_v50	ENST00000404104.7	nmd_immune_last_exon	none	FALSE	1	light_green	7	0	no_confident_nsd_tx	FALSE
B7Z3N2	light_green	144,238,144	GENCODE_v50	ENST00000551093.7	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
B7Z6P0	dark_green	0,100,0	GENCODE_v50	ENST00000567700.5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	28	0	no_confident_nsd_tx	FALSE
B7ZBR9	dark_green	0,100,0	GENCODE_v50	ENST00000409954.6	nsd_predicted_no_stop	C	TRUE	2	dark_green;light_green	27	0	no_confident_nsd_tx	FALSE
B8ZZ54	light_green	144,238,144	GENCODE_v50	ENST00000409729.2	nmd_immune_last_exon	none	FALSE	1	light_green	6	0	no_confident_nsd_tx	FALSE
B8ZZF8	dark_green	0,100,0	ESPRESSO	ENST00000409987.5	nmd_unlikely_within_50nt	B	TRUE	2	dark_green;light_green	7	0	no_confident_nsd_tx	FALSE
B8ZZK4	dark_green	0,100,0	ESPRESSO	ENST00000409711.1	nmd_immune_last_exon	B	TRUE	3	dark_green;light_green;firebrick	22	0	no_confident_nsd_tx	FALSE
B8ZZK5	dark_green	0,100,0	ESPRESSO	ENST00000409772.5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	5	0	no_confident_nsd_tx	FALSE
B8ZZL8	light_green	144,238,144	GENCODE_v50	ENST00000409468.2	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
B8ZZN6	light_green	144,238,144	GENCODE_v50	ENST00000409368.6	nmd_immune_last_exon	none	FALSE	1	light_green	4	0	no_confident_nsd_tx	FALSE
B8ZZU8	dark_green	0,100,0	GENCODE_v50	ENST00000409477.1	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	10	0	no_confident_nsd_tx	FALSE
B8ZZY8	light_green	144,238,144	GENCODE_v50	ENST00000938652.2	nmd_immune_last_exon	none	FALSE	1	light_green	6	0	no_confident_nsd_tx	FALSE
C9IYI4	light_green	144,238,144	GENCODE_v50	ENST00000481629.1	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
C9IYJ8	dark_green	0,100,0	ESPRESSO	ENST00000491470.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
C9IZG4	dark_green	0,100,0	ESPRESSO	ESPRESSO_chr6_25292_48	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	6	0	no_confident_nsd_tx	FALSE
C9IZY1	dark_green	0,100,0	ESPRESSO	ENST00000469104.5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	8	0	no_confident_nsd_tx	FALSE
C9J082	dark_green	0,100,0	ESPRESSO	ENST00000418527.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
C9J0F2	nsd_disrupted	106,61,154	ESPRESSO	ENST00000367384.8	nsd_predicted_no_stop	B	TRUE	3	dark_green;light_green;nsd_disrupted	44	42	confident_nsd_uncontradicted	FALSE
C9J1C6	light_green	144,238,144	GENCODE_v50	ENST00000441634.6	nmd_immune_last_exon	none	FALSE	1	light_green	4	0	no_confident_nsd_tx	FALSE
C9J1R5	light_green	144,238,144	GENCODE_v50	ENST00000425393.2	nmd_immune_last_exon	none	FALSE	1	light_green	5	0	no_confident_nsd_tx	FALSE
C9J3P9	dark_green	0,100,0	GENCODE_v50	ENST00000475019.1	nsd_predicted_no_stop	B	TRUE	2	dark_green;light_green	58	0	no_confident_nsd_tx	FALSE
C9J473	light_green	144,238,144	GENCODE_v50	ENST00000233545.7	nsd_predicted_no_stop	none	FALSE	1	light_green	21	0	no_confident_nsd_tx	FALSE
C9J4W5	nsd_intact	188,158,217	GENCODE_v50	ENST00000295822.7	nsd_predicted_no_stop	none	FALSE	3	dark_green;light_green;nsd_intact	12	10	confident_nsd_uncontradicted	FALSE
C9J580	nsd_disrupted	106,61,154	ENCODE4	ENSG00000106526[6,6,4]	nsd_predicted_no_stop	B	TRUE	3	dark_green;light_green;nsd_disrupted	42	39	confident_nsd_uncontradicted	FALSE
C9J5P1	dark_green	0,100,0	ESPRESSO	ENST00000628419.2	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	9	0	no_confident_nsd_tx	FALSE
C9J5S7	dark_green	0,100,0	ESPRESSO	ENST00000451562.5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	10	0	no_confident_nsd_tx	FALSE
C9J6N9	dark_green	0,100,0	GENCODE_v50	ENST00000489406.1	nsd_predicted_no_stop	B	TRUE	2	dark_green;light_green	28	0	no_confident_nsd_tx	FALSE
C9J6V4	dark_green	0,100,0	GENCODE_v50	ENST00000451259.1	nsd_predicted_no_stop	C	TRUE	2	dark_green;light_green	19	0	no_confident_nsd_tx	FALSE
