orf_id,smorf_type,Database,in_cohort,qc_flags,disposition,n_peptides,has_site
ENST00000464506.2+chrX:13709465-13709554_F:0_P:23,dORF,Salk,True,[],analysed,1,False
ENST00000374639.7+chr1:22643635-22643715_F:1_P:0,iORF,Salk,True,[],analysed,1,False
ENST00000532619.1-chr11:118433470-118433658_F:0_P:26,lncRNA,Salk,True,[],analysed,1,True
ENST00000664676.2-chr4:6986730-6987041_F:2_P:1,lncRNA,Salk,True,[],analysed,2,True
ENST00000223324.3+chr7:42937739-42937804_F:2_P:6,dORF,Salk,True,[],analysed,1,True
ENST00000420115.6+chr3:133574457-133575046_F:0_P:0,uaoORF,Salk,True,[],analysed,2,True
ENST00000360864.9+chr20:63929491-63931629_F:1_P:2,daoORF,Salk,True,[],analysed,1,True
ENST00000693748.1-chr3:14946306-14946494_F:2_P:20,lncRNA,Salk,True,[],analysed,1,True
ENST00000378454.8-chr6:24301785-24301820_F:2_P:17,iORF,Salk,True,[],analysed,1,False
ENST00000215742.9-chr22:21000067-21000123_F:1_P:9,iORF,Salk,True,[],analysed,1,False
ENST00000636830.1-chr3:184347899-184347994_F:1_P:25,iORF,Salk,True,[],analysed,1,False
ESPRESSO_chr3_20666_2+chr3:100748505-100748528_F:0_P:0,daoORF,Salk,True,[],analysed,1,False
ENST00000570858.5-chr17:1647835-1648400_F:2_P:4,iORF,Salk,True,[],analysed,1,True
ESPRESSO_chr12_7515_24-chr12:119721364-119728532_F:2_P:8,daoORF,Salk,True,[],analysed,1,True
ENST00000658759.1+chr1:111746366-111746467_F:1_P:6,lncRNA,Salk,True,[],analysed,1,False
ENST00000371142.9-chr10:96518738-96518776_F:2_P:81,dORF,Salk,True,[],analysed,1,True
ESPRESSO_chr1_41_0+chr1:1291611-1291865_F:1_P:1,dORF,Salk,True,[],analysed,1,True
ENST00000344683.10+chr8:6643680-6643739_F:0_P:11,dORF,Salk,True,[],analysed,1,True
ENST00000326291.11+chr13:72835285-72835320_F:2_P:47,uaoORF,Salk,True,[],analysed,1,False
ENST00000263997.11-chr16:68300213-68300245_F:2_P:20,dORF,Salk,True,[],analysed,1,True
ENST00000537582.1+chr12:131796335-131796730_F:2_P:4,iORF,Salk,True,[],analysed,2,True
ENST00000535772.6+chr17:45996403-45996630_F:1_P:14,iORF,Salk,True,[],analysed,2,True
ENST00000394409.7-chr5:146585959-146586024_F:2_P:100,dORF,Salk,True,[],analysed,1,True
ENST00000259526.4+chr8:119423610-119423663_F:0_P:5,dORF,Salk,True,[],analysed,1,False
ENST00000297135.9-chr7:107563869-107563919_F:2_P:0,uoORF,Salk,True,[],untestable_no_peptide,0,
ENST00000252979.6-chr20:25675573-25675605_F:0_P:29,iORF,Salk,True,[],analysed,1,False
ENST00000684406.1+chr3:35639527-35639943_F:1_P:0,uORF,Salk,True,[],analysed,1,True
ESPRESSO_chr4_21946_2+chr4:49265769-49265813_F:0_P:42,eORF,Salk,True,[],analysed,1,False
ENST00000391429.2+chr17:1270802-1271152_F:2_P:2,iORF,Salk,True,[],analysed,1,False
ENST00000485781.5+chr2:63588895-63588942_F:1_P:4,uORF,Salk,True,[],analysed,1,True
ENST00000541212.6+chr12:121888790-121888978_F:2_P:0,uoORF,Salk,True,[],analysed,1,True
ENST00000358056.8-chr14:54475225-54475320_F:1_P:84,dORF,Salk,True,[],analysed,1,False
ENST00000361524.8-chr18:25061945-25061980_F:0_P:102,dORF,Salk,True,[],analysed,1,False
ENST00000205214.11-chr4:56384325-56387491_F:1_P:0,uORF,Salk,True,[],analysed,1,True
ENST00000320934.8-chr11:117205987-117206031_F:2_P:32,daoORF,Salk,True,[],analysed,1,True
ENST00000377861.4-chr13:67207684-67207734_F:1_P:386,daORF,Salk,True,[],analysed,1,True
ENST00000495264.1-chr2:112255021-112255059_F:0_P:0,uORF,Salk,True,[],analysed,1,False
ENST00000368281.1-chr6:127451056-127451082_F:0_P:3,iORF,Salk,True,[],analysed,1,False
ENST00000644744.1-chr12:88497152-88506311_F:0_P:18,daoORF,Salk,True,[],analysed,1,True
ENST00000263574.9+chr11:130144486-130144509_F:0_P:73,dORF,Salk,True,[],analysed,1,False
ENST00000370689.6+chr1:84078062-84078298_F:2_P:0,uORF,Salk,True,[],analysed,1,True
ENST00000280241.12-chr11:83459178-83459288_F:2_P:55,dORF,Salk,True,[],analysed,1,True
ENST00000646748.1-chr16:89970359-89970391_F:1_P:31,lncRNA,Salk,True,[],analysed,1,False
ESPRESSO_chr20_18121_403-chr20:28515340-28517062_F:1_P:17,eORF,Salk,True,[],analysed,1,True
ENST00000533477.1+chr8:7420016-7420147_F:2_P:24,psORF,Salk,True,[],analysed,1,True
ENST00000616978.5-chrX:46603511-46603546_F:0_P:46,dORF,Salk,True,[],analysed,1,True
ENST00000402774.8+chr2:206792753-206792854_F:1_P:81,dORF,Salk,True,[],analysed,1,True
ENST00000393295.8-chr3:129127431-129127646_F:0_P:39,dORF,Salk,True,[],analysed,1,True
ENST00000569548.5-chr16:57479655-57479873_F:2_P:0,uORF,Salk,True,[],analysed,1,True
ENST00000586923.1-chr19:55229409-55229462_F:2_P:11,lncRNA,Salk,True,[],analysed,1,False
ESPRESSO_chr1_507_14-chr1:27099745-27099891_F:1_P:21,dORF,Salk,True,[],analysed,1,False
ENST00000487274.1+chrX:130411203-130411232_F:0_P:0,iORF,Salk,True,[],analysed,1,False
ENST00000572067.1+chr16:67882599-67882655_F:0_P:4,lncRNA,Salk,True,[],analysed,1,False
ENST00000220562.9+chr8:28717292-28717564_F:1_P:27,iORF,Salk,True,[],analysed,3,True
ENST00000529006.7+chr11:67252732-67252830_F:0_P:39,daoORF,Salk,True,[],analysed,1,True
ENST00000629816.3-chr8:6499739-6500005_F:0_P:90,dORF,Salk,True,[],analysed,1,True
ENST00000609632.2+chr22:20320328-20320690_F:2_P:1,lncRNA,Salk,True,[],analysed,1,True
ENST00000651655.1+chr11:7996773-7996817_F:0_P:18,dORF,Salk,True,[],untestable_no_peptide,0,
ENST00000610262.2+chr2:86195156-86195365_F:2_P:0,lncRNA,Salk,True,[],analysed,1,True
ENST00000683666.2-chr1:150998090-150998155_F:0_P:19,iORF,Salk,True,[],analysed,1,True
ENST00000602436.1+chr3:9959371-9959433_F:1_P:6,lncRNA,Salk,True,[],analysed,1,True
ESPRESSO_chr16_11470_29+chr16:56590686-56590946_F:2_P:3,Iso,Salk,True,[],analysed,1,True
ENST00000261658.7+chr16:14668262-14668420_F:0_P:28,daORF,Salk,True,[],analysed,1,True
ENST00000313683.15-chr19:46467944-46468087_F:1_P:30,dORF,Salk,True,[],analysed,1,True
ENST00000686603.1-chr15:52308318-52308383_F:0_P:140,dORF,Salk,True,[],analysed,1,True
ENST00000501748.3+chr8:143652951-143652986_F:0_P:26,dORF,Salk,True,[],analysed,1,False
ENST00000378494.8+chr2:44361949-44362098_F:1_P:0,uoORF,Salk,True,[],analysed,1,False
ESPRESSO_chr18_13835_0+chr18:71179168-71179218_F:1_P:34,lncRNA,Salk,True,[],analysed,1,False
ESPRESSO_chr19_14365_11-chr19:15122780-15122974_F:0_P:6,uaoORF,Salk,True,[],analysed,1,True
ENST00000346299.10-chr11:95844955-95844975_F:0_P:24,daoORF,Salk,True,[],analysed,1,False
ESPRESSO_chr4_22386_22-chr4:99948465-99948940_F:2_P:11,Iso,Salk,True,[],analysed,1,False
ENST00000432900.7+chr10:38054516-38054563_F:1_P:10,iORF,Salk,True,[],analysed,1,False
ENST00000468844.1-chrX:119790263-119790349_F:1_P:21,iORF,Salk,True,[],analysed,1,False
ENST00000576871.2-chr17:57078672-57085040_F:2_P:0,lncRNA,Salk,True,[],analysed,2,True
ENST00000484663.5-chr16:30122645-30122878_F:1_P:2,uaORF,Salk,True,[],analysed,1,False
ENST00000373610.8+chr1:32195020-32195253_F:1_P:23,daoORF,Salk,True,[],analysed,1,True
ENST00000623707.1-chr2:113606496-113606651_F:2_P:27,eORF,Salk,True,[],analysed,2,True
ESPRESSO_chr16_11695_13+chr16:75648464-75648544_F:2_P:1,iORF,Salk,True,[],analysed,1,True
ENST00000690183.2+chr11:64689049-64689078_F:1_P:16,lncRNA,Salk,True,[],analysed,1,False
ENST00000220876.12+chr8:79666011-79666088_F:0_P:28,dORF,Salk,True,[],untestable_no_peptide,0,
ENST00000402050.7+chr7:2612911-2613042_F:2_P:33,dORF,Salk,True,[],analysed,1,True
ENST00000404072.7+chr22:38074351-38075122_F:2_P:12,iORF,Salk,True,[],analysed,1,True
ENST00000624094.1+chr11:117207996-117208325_F:0_P:38,eORF,Salk,True,[],analysed,1,True
ENST00000393815.6+chr4:157364369-157364437_F:2_P:74,dORF,Salk,True,[],analysed,1,True
ENST00000618898.1+chr12:120710723-120711058_F:2_P:2,iORF,Salk,True,[],analysed,1,True
ENST00000255688.8+chr11:63544625-63544747_F:0_P:4,iORF,Salk,True,[],analysed,1,True
ENST00000692609.2-chr16:58515178-58515372_F:0_P:1,lncRNA,Salk,True,[],analysed,1,True
ENST00000453465.1-chr10:21625822-21626100_F:0_P:1,psORF,Salk,True,[],analysed,2,True
ENST00000587962.6-chr19:2233843-2234203_F:1_P:3,Iso,Salk,True,[],analysed,1,True
ENST00000470944.1+chr21:31660351-31660572_F:1_P:2,iORF,Salk,True,[],analysed,2,True
ENST00000399577.9+chr16:4686769-4686981_F:0_P:19,daORF,Salk,True,[],analysed,1,True
ESPRESSO_chr16_11125_14-chr16:30094790-30095365_F:1_P:0,Iso,Salk,True,[],analysed,1,True
ENST00000260926.9-chr2:199271024-199271068_F:0_P:63,dORF,Salk,True,[],analysed,1,False
ENST00000521072.7-chr6:109440460-109440552_F:0_P:1,iORF,Salk,True,[],analysed,1,True
ENST00000587533.1-chr19:14096957-14097247_F:1_P:18,daORF,Salk,True,[],analysed,1,True
ESPRESSO_chr8_29069_36+chr8:94865678-94867152_F:2_P:24,daoORF,Salk,True,[],analysed,1,False
ENST00000545135.5-chr12:123944040-123944252_F:2_P:33,uaORF,Salk,True,[],analysed,1,True
ENST00000299633.7-chr15:83132483-83132512_F:1_P:130,daORF,Salk,True,[],analysed,1,False
ENST00000349752.10-chr2:31138147-31138440_F:0_P:0,uORF,Salk,True,[],analysed,1,True
ESPRESSO_chr10_4400_6-chr10:133369969-133369998_F:1_P:6,iORF,Salk,True,[],analysed,1,True
ENST00000689460.1+chr11:118401540-118401617_F:0_P:2,uORF,Salk,True,[],analysed,1,True
ENST00000265981.7-chr11:10512249-10512293_F:1_P:50,dORF,Salk,True,[],analysed,1,False
ENST00000264318.4-chr4:46925132-46925212_F:2_P:97,dORF,Salk,True,[],analysed,1,True
ENST00000238721.9-chr2:24084454-24084726_F:0_P:1,uORF,Salk,True,[],analysed,1,True
ENST00000264126.9+chr1:108933933-108933992_F:0_P:147,dORF,Salk,True,[],analysed,1,True
ENST00000452711.1-chr7:126870149-126870277_F:1_P:2,psORF,Salk,True,[],analysed,1,True
ENST00000251038.10+chr14:88616391-88616444_F:0_P:142,dORF,Salk,True,[],analysed,1,False
ENST00000626826.1+chr12:102330371-102330607_F:2_P:2582,lncRNA,Salk,True,[],analysed,2,False
ENST00000321453.12-chr7:32071210-32071410_F:0_P:1,uaORF,Salk,True,[],analysed,1,True
ENST00000442241.9-chr17:35128987-35129265_F:2_P:35,dORF,Salk,True,[],analysed,1,True
ESPRESSO_chr11_5395_2+chr11:65040937-65044243_F:1_P:0,uoORF,Salk,True,[],analysed,1,True
ENST00000341411.5+chr11:75203521-75203583_F:1_P:3,iORF,Salk,True,[],analysed,1,False
ENST00000352151.9-chr12:49653810-49654225_F:1_P:18,iORF,Salk,True,[],analysed,1,False
ENST00000521508.2+chr13:52024288-52024380_F:2_P:7,daoORF,Salk,True,[],analysed,1,True
ENST00000324868.13-chr12:32755195-32755392_F:0_P:4,iORF,Salk,True,[],analysed,1,True
ENST00000599699.2+chr19:18434247-18434561_F:0_P:3,daoORF,Salk,True,[],analysed,1,True
ENST00000380379.10+chr6:3129086-3129172_F:0_P:6,daoORF,Salk,True,[],analysed,1,True
ENST00000479425.5-chr3:197522738-197522767_F:1_P:6,daoORF,Salk,True,[],analysed,1,False
ENST00000374765.9-chr1:21597983-21598416_F:1_P:24,daoORF,Salk,True,[],analysed,1,True
ENST00000638502.1-chr6:145789334-145789411_F:1_P:44,eORF,Salk,True,[],analysed,1,False
ENST00000394466.6-chr5:143314079-143399667_F:1_P:23,iORF,Salk,True,[],analysed,1,True
ENST00000567327.1-chr2:181890285-181890344_F:2_P:28,lncRNA,Salk,True,[],analysed,1,False
ENST00000262494.13+chr16:56347149-56347427_F:1_P:22,daORF,Salk,True,[],analysed,2,True
ENST00000338965.9+chr11:17377069-17377221_F:2_P:87,dORF,Salk,True,[],analysed,1,True
ENST00000374212.5+chr9:113260909-113260968_F:1_P:9,dORF,Salk,True,[],analysed,1,True
ENST00000178640.10+chr15:67543413-67550056_F:0_P:3,iORF,Salk,True,[],analysed,1,True
ENST00000005257.7+chr7:39623573-39686638_F:2_P:0,uORF,Salk,True,[],analysed,1,True
ENST00000330949.3+chr13:112067675-112067821_F:2_P:3,iORF,Salk,True,[],analysed,1,True
ESPRESSO_chr1_325_21+chr1:17697131-17697418_F:2_P:9,daoORF,Salk,True,[],analysed,1,True
ENST00000579674.1+chr17:29571153-29571317_F:0_P:5,lncRNA,Salk,True,[],analysed,1,True
ENST00000684486.1-chr7:135189492-135189701_F:2_P:20,iORF,Salk,True,[],analysed,1,True
ENST00000647941.2-chr3:98579734-98579787_F:0_P:41,dORF,Salk,True,[],analysed,2,False
ENST00000623075.1+chr22:45679262-45679336_F:2_P:357,lncRNA,Salk,True,[],analysed,1,True
ESPRESSO_chr13_7829_6-chr13:21493138-21493233_F:0_P:18,dORF,Salk,True,[],analysed,1,False
ENST00000437653.1-chr3:175978377-175978568_F:2_P:0,psORF,Salk,True,[],analysed,2,True
ENST00000481134.1+chr3:142450762-142450890_F:1_P:15,psORF,Salk,True,[],analysed,1,True
ENST00000360110.9-chr3:196051140-196051277_F:2_P:65,daORF,Salk,True,[],analysed,1,True
ESPRESSO_chr12_7677_2+chr12:130206993-130207067_F:0_P:40,eORF,Salk,True,[],analysed,1,True
ENST00000564490.2-chr16:19766040-19766099_F:2_P:0,lncRNA,Salk,True,[],analysed,1,False
ENST00000617246.5+chr3:188886628-188886780_F:2_P:229,dORF,Salk,True,[],analysed,1,True
ENST00000332118.11-chr11:126263733-126263813_F:1_P:4,dORF,Salk,True,[],analysed,1,True
ENST00000647317.2+chr10:50756853-50756933_F:0_P:40,dORF,Salk,True,[],analysed,1,True
ENST00000507096.1-chr4:24808674-24820009_F:1_P:4,Iso,Salk,True,[],analysed,1,True
ENST00000376962.10-chr9:72354216-72354299_F:1_P:41,dORF,Salk,True,[],analysed,1,True
ENST00000682150.1+chr1:66740697-66741305_F:0_P:29,daoORF,Salk,True,[],analysed,1,True
ESPRESSO_chr2_17036_18+chr2:151455025-151455147_F:0_P:24,iORF,Salk,True,[],analysed,1,True
ENST00000334418.6+chr11:118998181-118998285_F:1_P:1,uoORF,Salk,True,[],analysed,1,True
ENST00000623796.1+chr10:71364728-71364835_F:2_P:7,dORF,Salk,True,[],analysed,1,True
F8VU57,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A096LP60,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YB87,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0C4DH62,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YI37,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
V9GYW0,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01880-1,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01876,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01876-1,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01877-1,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01877,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01859,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01859-1,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01861,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01861-1,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01860,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01860-1,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01857,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01857-1,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01854-1,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C1Y6,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0U1RRC4,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A2R8YFI0,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A7I2V3B1,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
Q5TBM3,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0AAG2T928,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0Y8M3,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A087X243,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7BZQ7,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YHL1,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P0DPR3,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YC12,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YFY4,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0AAG2SVT6,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0AAG2SXZ4,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H3BPD9,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YBP4,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YCA6,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C305,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0Y990,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YLF3,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A1W2PRI6,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C1J8,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0Y7S8,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A7P0S5H5,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
K7ESJ3,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A994J759,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
K7EPG9,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P0DOY3,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P0DOY2,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0M8Q6,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P0CG04,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01871,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01871-1,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H3BN57,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P0DPI4,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P0DOY5,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H3BRL5,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A075B6Y3,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
M0R213,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C429,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
U3KQK2,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YJZ4,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A1B0GUY8,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0N4Z7,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A096LP52,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A7I2V3X8,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
U3KQ70,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
Q5JV99,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
K7EPI4,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YE25,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
V9GYT7,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A1W2PSE9,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
C9JMZ9,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0A0MTA2,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0A0MT69,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A7I2YQU1,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YIA2,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
F8W1A0,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A994J3S8,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
Q9BXR3,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A075B700,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0J9YX06,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A075B6S0,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YC31,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A2R8Y8A2,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0J9YXU2,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YAS7,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
M0R2S1,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0Y9N3,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A7P0TA93,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A669KBK4,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
P01834,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0J9YWP8,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A7I2V5G0,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0J9YXM7,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7BZ18,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0B4J200,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0A0MTA7,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0J9YWX3,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A075B706,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
K7EL00,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A1B0GVF1,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0J9YXG5,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YEB1,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C416,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0Y9X3,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A3B3IU32,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0C4DH61,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A494C0Y0,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
V9GZ74,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
K7ENY4,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A087WWP1,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A087WXN3,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A1W2PQ25,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0U1RRM2,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7BZ50,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0A0MT89,,Swiss-Prot,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A494C034,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7BZ56,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A0J9YXQ7,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A494C1U4,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
K7EMJ7,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A590UJC9,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YAV8,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H3BPV0,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C263,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
S4R3R2,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C516,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YA16,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H0YNM2,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A1W2PS58,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C490,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
A0A087X0Y3,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
K7ERT3,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C315,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
K7EIT4,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C114,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
J3QQY7,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
H7C202,,TrEMBL,False,['not_a_smorf_orf_id'],excluded_not_smorf,,
